cdfw_block_id,landing_year,landing_month,catch_lbs,catch_receipts
681,2005,8,0,0
681,2005,9,0,0
681,2005,10,0,0
681,2005,11,99699,1
681,2005,12,86477,4
681,2006,1,0,0
681,2006,2,0,0
681,2006,3,0,0
681,2006,4,0,0
681,2006,5,0,0
681,2006,6,0,0
681,2006,7,0,0
681,2006,8,0,0
681,2006,9,0,0
681,2006,10,0,0
681,2006,11,78594,3
681,2006,12,0,0
681,2007,1,0,0
681,2007,2,310696,4
681,2007,3,0,0
681,2007,4,0,0
681,2007,5,0,0
681,2007,6,0,0
681,2007,7,0,0
681,2007,8,0,0
681,2007,9,0,0
681,2007,10,55638,1
681,2007,11,1683813,41
681,2007,12,165746,5
681,2008,1,0,0
681,2008,2,0,0
681,2008,3,0,0
681,2008,4,0,0
681,2008,5,0,0
681,2008,6,0,0
681,2008,7,0,0
681,2008,8,0,0
681,2008,9,0,0
681,2008,10,0,0
681,2008,11,0,0
681,2008,12,0,0
681,2009,1,0,0
681,2009,2,0,0
681,2009,3,0,0
681,2009,4,0,0
681,2009,5,0,0
681,2009,6,0,0
681,2009,7,0,0
681,2009,8,0,0
681,2009,9,0,0
681,2009,10,2464307,39
681,2009,11,4197442,54
681,2009,12,3632867,47
681,2010,1,462040,6
681,2010,2,0,0
681,2010,3,0,0
681,2010,4,0,0
681,2010,5,0,0
681,2010,6,0,0
681,2010,7,0,0
681,2010,8,81274,4
681,2010,9,0,0
681,2010,10,7272,1
681,2010,11,7577864,68
681,2010,12,3683978,32
681,2011,1,0,0
681,2011,2,0,0
681,2011,4,0,0
681,2011,5,233365,1
681,2011,6,0,0
681,2011,7,0,0
681,2011,8,14998,2
681,2011,9,716586,8
681,2011,10,1458729,21
681,2011,11,5987180,56
681,2011,12,0,0
681,2012,1,0,0
681,2012,6,198239,10
681,2012,7,9490,1
681,2012,8,0,0
681,2012,9,597382,16
681,2012,10,3207930,48
681,2012,11,2906546,31
681,2012,12,0,0
681,2013,4,0,0
681,2013,5,162567,1
681,2013,6,987750,22
681,2013,7,479990,8
681,2013,8,409318,6
681,2013,9,737350,14
681,2013,10,3424933,39
681,2013,11,0,0
681,2014,4,0,0
681,2014,5,0,0
681,2014,6,285654,2
681,2014,7,89583,2
681,2014,8,518982,10
681,2014,9,5478625,115
681,2014,10,7024629,151
681,2014,11,3472354,35
681,2015,6,0,0
681,2015,7,0,0
681,2015,8,0,0
681,2015,9,0,0
681,2015,10,0,0
681,2015,11,0,0
681,2015,12,0,0
681,2016,3,0,0
681,2016,5,0,0
681,2016,6,0,0
681,2016,7,0,0
681,2016,8,0,0
681,2016,9,0,0
681,2016,10,0,0
681,2016,11,0,0
681,2016,12,267484,10
681,2017,1,25088,2
681,2017,3,0,0
681,2017,4,0,0
681,2017,5,649211,21
681,2017,6,49207,4
681,2017,7,4752,2
681,2017,8,0,0
681,2017,9,13655,1
681,2017,10,300918,15
681,2017,11,575210,11
681,2017,12,120479,3
681,2018,1,0,0
681,2018,2,51987,1
681,2018,3,0,0
681,2018,4,0,0
681,2018,5,0,0
681,2018,6,0,0
681,2018,7,0,0
681,2018,8,0,0
681,2018,9,0,0
681,2018,10,46245,2
681,2018,11,1308779.65,49
681,2018,12,576514,21
682,2005,1,260761,5
682,2005,2,0,0
682,2005,3,0,0
682,2005,4,0,0
682,2005,5,0,0
682,2005,6,0,0
682,2005,7,0,0
682,2005,8,0,0
682,2005,9,0,0
682,2005,10,0,0
682,2005,11,0,0
682,2005,12,0,0
682,2006,1,0,0
682,2006,2,0,0
682,2006,3,0,0
682,2006,4,0,0
682,2006,5,0,0
682,2006,6,0,0
682,2006,7,0,0
682,2006,8,0,0
682,2006,9,0,0
682,2006,10,0,0
682,2006,11,208900,2
682,2006,12,0,0
682,2007,1,0,0
682,2007,2,0,0
682,2007,3,0,0
682,2007,4,0,0
682,2007,5,0,0
682,2007,6,0,0
682,2007,7,0,0
682,2007,8,0,0
682,2007,9,0,0
682,2007,10,0,0
682,2007,11,179319,3
682,2007,12,134084,5
682,2008,1,0,0
682,2008,2,0,0
682,2008,3,0,0
682,2008,4,0,0
682,2008,5,0,0
682,2008,6,0,0
682,2008,7,0,0
682,2008,8,0,0
682,2008,9,0,0
682,2008,10,0,0
682,2008,11,0,0
682,2008,12,0,0
682,2009,1,0,0
682,2009,2,0,0
682,2009,3,0,0
682,2009,4,0,0
682,2009,5,0,0
682,2009,6,0,0
682,2009,7,0,0
682,2009,8,0,0
682,2009,9,0,0
682,2009,10,5344216,97
682,2009,11,11856411,243
682,2009,12,9514540,173
682,2010,1,613745,16
682,2010,2,0,0
682,2010,3,0,0
682,2010,4,0,0
682,2010,5,0,0
682,2010,6,0,0
682,2010,7,9085,1
682,2010,8,116128,4
682,2010,9,91342,4
682,2010,10,1479962,24
682,2010,11,4297593,40
682,2010,12,670762,4
682,2011,1,0,0
682,2011,2,0,0
682,2011,4,0,0
682,2011,5,0,0
682,2011,6,0,0
682,2011,7,118659,7
682,2011,8,5929,1
682,2011,9,1589832,23
682,2011,10,541499,10
682,2011,11,1944942,18
682,2011,12,0,0
682,2012,1,0,0
682,2012,6,729813,16
682,2012,7,144451,5
682,2012,8,2966879,53
682,2012,9,1555850,50
682,2012,10,3227036,64
682,2012,11,3040045,37
682,2012,12,0,0
682,2013,4,0,0
682,2013,5,96218,2
682,2013,6,1098036,21
682,2013,7,3317978,41
682,2013,8,2756312,45
682,2013,9,1884463,33
682,2013,10,5895102,64
682,2013,11,0,0
682,2014,4,0,0
682,2014,5,0,0
682,2014,6,184344,2
682,2014,7,394789,3
682,2014,8,2457890,47
682,2014,9,6389696,140
682,2014,10,8790471,196
682,2014,11,2563566,29
682,2015,6,0,0
682,2015,7,0,0
682,2015,8,0,0
682,2015,9,0,0
682,2015,10,0,0
682,2015,11,1213342,31
682,2015,12,15996,1
682,2016,3,0,0
682,2016,5,190514,3
682,2016,6,31564,3
682,2016,7,509918,15
682,2016,8,0,0
682,2016,9,128808,6
682,2016,10,179398,16
682,2016,11,504192,16
682,2016,12,507401,24
682,2017,1,256617,14
682,2017,3,0,0
682,2017,4,0,0
682,2017,5,327770,21
682,2017,6,139714,6
682,2017,7,0,0
682,2017,8,0,0
682,2017,9,81860,7
682,2017,10,1730441,82
682,2017,11,4148098,132
682,2017,12,695048,20
682,2018,1,0,0
682,2018,2,248007,3
682,2018,3,0,0
682,2018,4,0,0
682,2018,5,0,0
682,2018,6,0,0
682,2018,7,0,0
682,2018,8,0,0
682,2018,9,0,0
682,2018,10,461739,26
682,2018,11,2698441,96
682,2018,12,903118,29
683,2005,1,3501794,59
683,2005,2,2015517,31
683,2005,3,78762,3
683,2005,4,0,0
683,2005,5,45720,3
683,2005,6,0,0
683,2005,7,0,0
683,2005,8,0,0
683,2005,9,0,0
683,2005,10,0,0
683,2005,11,73232,3
683,2005,12,0,0
683,2006,1,0,0
683,2006,2,0,0
683,2006,3,0,0
683,2006,4,0,0
683,2006,5,0,0
683,2006,6,0,0
683,2006,7,0,0
683,2006,8,17478,1
683,2006,9,0,0
683,2006,10,0,0
683,2006,11,92124,1
683,2006,12,69885,1
683,2007,1,0,0
683,2007,2,0,0
683,2007,3,0,0
683,2007,4,0,0
683,2007,5,0,0
683,2007,6,0,0
683,2007,7,0,0
683,2007,8,0,0
683,2007,9,0,0
683,2007,10,0,0
683,2007,11,72847,2
683,2007,12,0,0
683,2008,1,0,0
683,2008,2,0,0
683,2008,3,0,0
683,2008,4,0,0
683,2008,5,0,0
683,2008,6,0,0
683,2008,7,0,0
683,2008,8,0,0
683,2008,9,0,0
683,2008,10,0,0
683,2008,11,65080,1
683,2008,12,469757,9
683,2009,1,0,0
683,2009,2,0,0
683,2009,3,0,0
683,2009,4,0,0
683,2009,5,0,0
683,2009,6,0,0
683,2009,7,0,0
683,2009,8,0,0
683,2009,9,0,0
683,2009,10,918939,16
683,2009,11,1412107,27
683,2009,12,823954,10
683,2010,1,244036,3
683,2010,2,0,0
683,2010,3,0,0
683,2010,4,0,0
683,2010,5,0,0
683,2010,6,0,0
683,2010,7,150795,2
683,2010,8,440786,20
683,2010,9,227780,6
683,2010,10,2744452,62
683,2010,11,7329764,82
683,2010,12,5140393,51
683,2011,1,0,0
683,2011,2,0,0
683,2011,4,0,0
683,2011,5,0,0
683,2011,6,71618,7
683,2011,7,76527,2
683,2011,8,171124,6
683,2011,9,2784738,53
683,2011,10,7006485,98
683,2011,11,10141343,103
683,2011,12,0,0
683,2012,1,0,0
683,2012,6,10200,1
683,2012,7,509275,11
683,2012,8,2768878,66
683,2012,9,2022133,47
683,2012,10,1325434,34
683,2012,11,1179099,18
683,2012,12,0,0
683,2013,4,0,0
683,2013,5,8959,1
683,2013,6,472608,10
683,2013,7,1657486,21
683,2013,8,848687,14
683,2013,9,2833660,41
683,2013,10,890292,15
683,2013,11,0,0
683,2014,4,0,0
683,2014,5,0,0
683,2014,6,180185,1
683,2014,7,221926,5
683,2014,8,278582,5
683,2014,9,491407,7
683,2014,10,289225,11
683,2014,11,247555,2
683,2015,6,0,0
683,2015,7,236730,8
683,2015,8,0,0
683,2015,9,0,0
683,2015,10,0,0
683,2015,11,3173612,60
683,2015,12,0,0
683,2016,3,0,0
683,2016,5,6295,1
683,2016,6,134565,5
683,2016,7,0,0
683,2016,8,0,0
683,2016,9,0,0
683,2016,10,0,0
683,2016,11,2734,1
683,2016,12,21721,3
683,2017,1,62113,1
683,2017,3,0,0
683,2017,4,144041,1
683,2017,5,73708,5
683,2017,6,64996,6
683,2017,7,115295,8
683,2017,8,0,0
683,2017,9,14668,2
683,2017,10,648228,30
683,2017,11,2508010,55
683,2017,12,429980,4
683,2018,1,0,0
683,2018,2,146196,2
683,2018,3,0,0
683,2018,4,0,0
683,2018,5,0,0
683,2018,6,25264,2
683,2018,7,31002,1
683,2018,8,0,0
683,2018,9,0,0
683,2018,10,60171,3
683,2018,11,597728,24
683,2018,12,415652,8
684,2005,1,720895,12
684,2005,2,94909,2
684,2005,3,0,0
684,2005,4,0,0
684,2005,5,0,0
684,2005,6,0,0
684,2005,7,0,0
684,2005,8,0,0
684,2005,9,0,0
684,2005,10,0,0
684,2005,11,0,0
684,2005,12,0,0
684,2006,1,0,0
684,2006,2,0,0
684,2006,3,0,0
684,2006,4,0,0
684,2006,5,0,0
684,2006,6,0,0
684,2006,7,0,0
684,2006,8,0,0
684,2006,9,0,0
684,2006,10,0,0
684,2006,11,0,0
684,2006,12,0,0
684,2007,1,0,0
684,2007,2,0,0
684,2007,3,0,0
684,2007,4,0,0
684,2007,5,0,0
684,2007,6,0,0
684,2007,7,0,0
684,2007,8,0,0
684,2007,9,0,0
684,2007,10,0,0
684,2007,11,187968,2
684,2007,12,0,0
684,2008,1,0,0
684,2008,2,0,0
684,2008,3,0,0
684,2008,4,0,0
684,2008,5,0,0
684,2008,6,0,0
684,2008,7,0,0
684,2008,8,0,0
684,2008,9,0,0
684,2008,10,0,0
684,2008,11,0,0
684,2008,12,0,0
684,2009,1,0,0
684,2009,2,0,0
684,2009,3,0,0
684,2009,4,0,0
684,2009,5,0,0
684,2009,6,0,0
684,2009,7,0,0
684,2009,8,0,0
684,2009,9,1525963,21
684,2009,10,3089899,57
684,2009,11,1116344,24
684,2009,12,1272123,24
684,2010,1,0,0
684,2010,2,0,0
684,2010,3,0,0
684,2010,4,0,0
684,2010,5,0,0
684,2010,6,0,0
684,2010,7,296984,7
684,2010,8,68864,3
684,2010,9,0,0
684,2010,10,357049,5
684,2010,11,994969,11
684,2010,12,83925,1
684,2011,1,0,0
684,2011,2,0,0
684,2011,4,0,0
684,2011,5,0,0
684,2011,6,89537,5
684,2011,7,0,0
684,2011,8,178102,4
684,2011,9,2116995,27
684,2011,10,1040426,16
684,2011,11,2955793.88,34
684,2011,12,0,0
684,2012,1,0,0
684,2012,6,0,0
684,2012,7,45271,1
684,2012,8,0,0
684,2012,9,0,0
684,2012,10,0,0
684,2012,11,0,0
684,2012,12,0,0
684,2013,4,0,0
684,2013,5,0,0
684,2013,6,48547,4
684,2013,7,0,0
684,2013,8,561167,5
684,2013,9,321706,4
684,2013,10,0,0
684,2013,11,0,0
684,2014,4,0,0
684,2014,5,0,0
684,2014,6,0,0
684,2014,7,0,0
684,2014,8,5491,1
684,2014,9,0,0
684,2014,10,0,0
684,2014,11,0,0
684,2015,6,0,0
684,2015,7,28376,1
684,2015,8,0,0
684,2015,9,0,0
684,2015,10,0,0
684,2015,11,0,0
684,2015,12,0,0
684,2016,3,0,0
684,2016,5,0,0
684,2016,6,0,0
684,2016,7,0,0
684,2016,8,0,0
684,2016,9,903816,32
684,2016,10,0,0
684,2016,11,0,0
684,2016,12,0,0
684,2017,1,0,0
684,2017,3,0,0
684,2017,4,110873,1
684,2017,5,0,0
684,2017,6,0,0
684,2017,7,0,0
684,2017,8,0,0
684,2017,9,0,0
684,2017,10,56154,4
684,2017,11,128892,3
684,2017,12,0,0
684,2018,1,0,0
684,2018,2,0,0
684,2018,3,0,0
684,2018,4,0,0
684,2018,5,0,0
684,2018,6,0,0
684,2018,7,0,0
684,2018,8,0,0
684,2018,9,0,0
684,2018,10,23485,1
684,2018,11,299328,11
684,2018,12,122999,2
685,2005,1,3427545,56
685,2005,2,932312,15
685,2005,3,0,0
685,2005,4,0,0
685,2005,5,0,0
685,2005,6,0,0
685,2005,7,0,0
685,2005,8,0,0
685,2005,9,0,0
685,2005,10,0,0
685,2005,11,102215,5
685,2005,12,94029,1
685,2006,1,0,0
685,2006,2,0,0
685,2006,3,30600,1
685,2006,4,0,0
685,2006,5,0,0
685,2006,6,0,0
685,2006,7,0,0
685,2006,8,0,0
685,2006,9,0,0
685,2006,10,0,0
685,2006,11,53804,1
685,2006,12,0,0
685,2007,1,0,0
685,2007,2,0,0
685,2007,3,0,0
685,2007,4,0,0
685,2007,5,0,0
685,2007,6,0,0
685,2007,7,0,0
685,2007,8,0,0
685,2007,9,0,0
685,2007,10,266358,7
685,2007,11,2865832,57
685,2007,12,1837634,21
685,2008,1,0,0
685,2008,2,0,0
685,2008,3,0,0
685,2008,4,0,0
685,2008,5,0,0
685,2008,6,0,0
685,2008,7,0,0
685,2008,8,0,0
685,2008,9,0,0
685,2008,10,143062,1
685,2008,11,422097,8
685,2008,12,0,0
685,2009,1,0,0
685,2009,2,0,0
685,2009,3,73491,1
685,2009,4,0,0
685,2009,5,0,0
685,2009,6,0,0
685,2009,7,0,0
685,2009,8,0,0
685,2009,9,53005,1
685,2009,10,39810,3
685,2009,11,57772,1
685,2009,12,0,0
685,2010,1,34232,2
685,2010,2,107713,3
685,2010,3,0,0
685,2010,4,0,0
685,2010,5,0,0
685,2010,6,0,0
685,2010,7,0,0
685,2010,8,0,0
685,2010,9,26422,2
685,2010,10,0,0
685,2010,11,387698,4
685,2010,12,355452,2
685,2011,1,0,0
685,2011,2,0,0
685,2011,4,0,0
685,2011,5,0,0
685,2011,6,6443,1
685,2011,7,0,0
685,2011,8,0,0
685,2011,9,94979,1
685,2011,10,0,0
685,2011,11,286366,2
685,2011,12,0,0
685,2012,1,0,0
685,2012,6,0,0
685,2012,7,261136,4
685,2012,8,0,0
685,2012,9,0,0
685,2012,10,0,0
685,2012,11,0,0
685,2012,12,0,0
685,2013,4,0,0
685,2013,5,198779,1
685,2013,6,220060,7
685,2013,7,624246,9
685,2013,8,187040,1
685,2013,9,0,0
685,2013,10,0,0
685,2013,11,0,0
685,2014,4,0,0
685,2014,5,0,0
685,2014,6,45948,2
685,2014,7,32755,1
685,2014,8,15744,1
685,2014,9,0,0
685,2014,10,0,0
685,2014,11,0,0
685,2015,6,132338,1
685,2015,7,968756,17
685,2015,8,0,0
685,2015,9,0,0
685,2015,10,29356,1
685,2015,11,45908,2
685,2015,12,0,0
685,2016,3,0,0
685,2016,5,0,0
685,2016,6,103331,1
685,2016,7,5219,1
685,2016,8,0,0
685,2016,9,1076325,18
685,2016,10,25737,3
685,2016,11,0,0
685,2016,12,0,0
685,2017,1,0,0
685,2017,3,0,0
685,2017,4,0,0
685,2017,5,0,0
685,2017,6,0,0
685,2017,7,0,0
685,2017,8,0,0
685,2017,9,32368,2
685,2017,10,214599,5
685,2017,11,363295,7
685,2017,12,43011,2
685,2018,1,38147,2
685,2018,2,0,0
685,2018,3,0,0
685,2018,4,0,0
685,2018,5,0,0
685,2018,6,249.88,1
685,2018,7,0,0
685,2018,8,0,0
685,2018,9,0,0
685,2018,10,252595,6
685,2018,11,778651,28
685,2018,12,175789,2
686,2005,1,2098254,38
686,2005,2,196047,6
686,2005,3,0,0
686,2005,4,8605,1
686,2005,5,0,0
686,2005,6,0,0
686,2005,7,0,0
686,2005,8,0,0
686,2005,9,0,0
686,2005,10,2430,1
686,2005,11,1529191,43
686,2005,12,237230,5
686,2006,1,0,0
686,2006,2,0,0
686,2006,3,0,0
686,2006,4,0,0
686,2006,5,0,0
686,2006,6,0,0
686,2006,7,149791,2
686,2006,8,189640,4
686,2006,9,0,0
686,2006,10,0,0
686,2006,11,314523,5
686,2006,12,1773293,59
686,2007,1,1055037,36
686,2007,2,3052264,43
686,2007,3,12949,1
686,2007,4,0,0
686,2007,5,0,0
686,2007,6,257294,10
686,2007,7,216849,7
686,2007,8,0,0
686,2007,9,0,0
686,2007,10,0,0
686,2007,11,1049433,25
686,2007,12,185558,2
686,2008,1,265846,2
686,2008,2,0,0
686,2008,3,0,0
686,2008,4,0,0
686,2008,5,0,0
686,2008,6,0,0
686,2008,7,0,0
686,2008,8,0,0
686,2008,9,0,0
686,2008,10,316658,13
686,2008,11,1952336,62
686,2008,12,710200,24
686,2009,1,350776,8
686,2009,2,810590,16
686,2009,3,646429,17
686,2009,4,176739,11
686,2009,5,0,0
686,2009,6,0,0
686,2009,7,0,0
686,2009,8,0,0
686,2009,9,0,0
686,2009,10,99682,2
686,2009,11,1561188,29
686,2009,12,1629727,19
686,2010,1,565142,5
686,2010,2,330226,5
686,2010,3,133947,2
686,2010,4,0,0
686,2010,5,0,0
686,2010,6,0,0
686,2010,7,0,0
686,2010,8,0,0
686,2010,9,0,0
686,2010,10,0,0
686,2010,11,195061,1
686,2010,12,0,0
686,2011,1,0,0
686,2011,2,0,0
686,2011,4,0,0
686,2011,5,127873,1
686,2011,6,72139,1
686,2011,7,0,0
686,2011,8,0,0
686,2011,9,0,0
686,2011,10,0,0
686,2011,11,364737,2
686,2011,12,0,0
686,2012,1,0,0
686,2012,6,526582,7
686,2012,7,88531,2
686,2012,8,93202,1
686,2012,9,0,0
686,2012,10,0,0
686,2012,11,0,0
686,2012,12,0,0
686,2013,4,507679,11
686,2013,5,326641,8
686,2013,6,815941,14
686,2013,7,1530326,15
686,2013,8,425727,6
686,2013,9,0,0
686,2013,10,152049,1
686,2013,11,0,0
686,2014,4,0,0
686,2014,5,0,0
686,2014,6,0,0
686,2014,7,21524,1
686,2014,8,0,0
686,2014,9,0,0
686,2014,10,0,0
686,2014,11,24802,1
686,2015,6,0,0
686,2015,7,0,0
686,2015,8,0,0
686,2015,9,184004,2
686,2015,10,254614,5
686,2015,11,33329,1
686,2015,12,164963,2
686,2016,3,0,0
686,2016,5,0,0
686,2016,6,0,0
686,2016,7,0,0
686,2016,8,0,0
686,2016,9,0,0
686,2016,10,10413,1
686,2016,11,97665,4
686,2016,12,0,0
686,2017,1,0,0
686,2017,3,0,0
686,2017,4,129688,3
686,2017,5,0,0
686,2017,6,15168,1
686,2017,7,6812,2
686,2017,8,0,0
686,2017,9,80,1
686,2017,10,353703,16
686,2017,11,3088723,62
686,2017,12,3722042,54
686,2018,1,0,0
686,2018,2,0,0
686,2018,3,0,0
686,2018,4,0,0
686,2018,5,0,0
686,2018,6,74184,2
686,2018,7,151468,11
686,2018,8,33012,3
686,2018,9,0,0
686,2018,10,0,0
686,2018,11,3942151.73,127
686,2018,12,939476,17
687,2005,1,703163,13
687,2005,2,393115,7
687,2005,3,0,0
687,2005,4,0,0
687,2005,5,0,0
687,2005,6,0,0
687,2005,7,0,0
687,2005,8,0,0
687,2005,9,0,0
687,2005,10,0,0
687,2005,11,0,0
687,2005,12,0,0
687,2006,1,0,0
687,2006,2,0,0
687,2006,3,0,0
687,2006,4,0,0
687,2006,5,0,0
687,2006,6,0,0
687,2006,7,0,0
687,2006,8,0,0
687,2006,9,0,0
687,2006,10,0,0
687,2006,11,76441,1
687,2006,12,6354,1
687,2007,1,525482,7
687,2007,2,3578288,41
687,2007,3,36767,1
687,2007,4,0,0
687,2007,5,0,0
687,2007,6,0,0
687,2007,7,0,0
687,2007,8,0,0
687,2007,9,0,0
687,2007,10,32649,1
687,2007,11,2053435,30
687,2007,12,5523023,72
687,2008,1,5476782,85
687,2008,2,1162315,16
687,2008,3,0,0
687,2008,4,0,0
687,2008,5,0,0
687,2008,6,0,0
687,2008,7,0,0
687,2008,8,0,0
687,2008,9,0,0
687,2008,10,0,0
687,2008,11,793067,15
687,2008,12,2376234,44
687,2009,1,698133,28
687,2009,2,817982,17
687,2009,3,110313,3
687,2009,4,177924,6
687,2009,5,118956,2
687,2009,6,0,0
687,2009,7,0,0
687,2009,8,0,0
687,2009,9,1271823,15
687,2009,10,78290,1
687,2009,11,128256,1
687,2009,12,619264,8
687,2010,1,0,0
687,2010,2,205970,2
687,2010,3,168094,2
687,2010,4,0,0
687,2010,5,0,0
687,2010,6,0,0
687,2010,7,0,0
687,2010,8,0,0
687,2010,9,216343,7
687,2010,10,0,0
687,2010,11,0,0
687,2010,12,1999048,17
687,2011,1,0,0
687,2011,2,0,0
687,2011,4,0,0
687,2011,5,589656,6
687,2011,6,0,0
687,2011,7,0,0
687,2011,8,0,0
687,2011,9,0,0
687,2011,10,126131,1
687,2011,11,92200,1
687,2011,12,0,0
687,2012,1,0,0
687,2012,6,0,0
687,2012,7,59795,1
687,2012,8,0,0
687,2012,9,0,0
687,2012,10,793676,9
687,2012,11,0,0
687,2012,12,0,0
687,2013,4,0,0
687,2013,5,257475,4
687,2013,6,483451,8
687,2013,7,256051,4
687,2013,8,0,0
687,2013,9,148861,3
687,2013,10,0,0
687,2013,11,0,0
687,2014,4,0,0
687,2014,5,0,0
687,2014,6,0,0
687,2014,7,0,0
687,2014,8,0,0
687,2014,9,0,0
687,2014,10,255295,2
687,2014,11,285730,2
687,2015,6,0,0
687,2015,7,102949,1
687,2015,8,0,0
687,2015,9,36868,1
687,2015,10,50309,4
687,2015,11,0,0
687,2015,12,0,0
687,2016,3,0,0
687,2016,5,13769,1
687,2016,6,623293,14
687,2016,7,635436,22
687,2016,8,0,0
687,2016,9,0,0
687,2016,10,0,0
687,2016,11,1319457,44
687,2016,12,318590,12
687,2017,1,20916,2
687,2017,3,0,0
687,2017,4,224148,8
687,2017,5,635814,21
687,2017,6,450026,11
687,2017,7,144845,5
687,2017,8,0,0
687,2017,9,13962,1
687,2017,10,123909,2
687,2017,11,5278562,77
687,2017,12,1742046,31
687,2018,1,0,0
687,2018,2,0,0
687,2018,3,0,0
687,2018,4,0,0
687,2018,5,0,0
687,2018,6,55616,1
687,2018,7,39699,3
687,2018,8,0,0
687,2018,9,0,0
687,2018,10,0,0
687,2018,11,297020.23,14
687,2018,12,1204842,18
688,2005,1,118988,5
688,2005,2,0,0
688,2005,3,0,0
688,2005,4,0,0
688,2005,5,0,0
688,2005,6,0,0
688,2005,7,0,0
688,2005,8,0,0
688,2005,9,0,0
688,2005,10,0,0
688,2005,11,0,0
688,2005,12,797929,7
688,2006,1,0,0
688,2006,2,0,0
688,2006,3,0,0
688,2006,4,13519,1
688,2006,5,0,0
688,2006,6,0,0
688,2006,7,0,0
688,2006,8,0,0
688,2006,9,0,0
688,2006,10,0,0
688,2006,11,0,0
688,2006,12,0,0
688,2007,1,37525,1
688,2007,2,383318,5
688,2007,3,0,0
688,2007,4,0,0
688,2007,5,0,0
688,2007,6,0,0
688,2007,7,5805,1
688,2007,8,0,0
688,2007,9,0,0
688,2007,10,0,0
688,2007,11,0,0
688,2007,12,0,0
688,2008,1,85068,1
688,2008,2,0,0
688,2008,3,0,0
688,2008,4,0,0
688,2008,5,0,0
688,2008,6,0,0
688,2008,7,90088,2
688,2008,8,1322485,18
688,2008,9,0,0
688,2008,10,122597,3
688,2008,11,2691340,56
688,2008,12,4094096,84
688,2009,1,1338094,51
688,2009,2,2877580,56
688,2009,3,205113,8
688,2009,4,166851,2
688,2009,5,161192,5
688,2009,6,0,0
688,2009,7,0,0
688,2009,8,0,0
688,2009,9,81605,2
688,2009,10,488109,6
688,2009,11,828454,13
688,2009,12,0,0
688,2010,1,0,0
688,2010,2,130100,1
688,2010,3,0,0
688,2010,4,0,0
688,2010,5,0,0
688,2010,6,0,0
688,2010,7,316387,6
688,2010,8,208998,6
688,2010,9,0,0
688,2010,10,0,0
688,2010,11,0,0
688,2010,12,1209924,8
688,2011,1,0,0
688,2011,2,0,0
688,2011,4,0,0
688,2011,5,0,0
688,2011,6,0,0
688,2011,7,0,0
688,2011,8,0,0
688,2011,9,0,0
688,2011,10,0,0
688,2011,11,117871,1
688,2011,12,0,0
688,2012,1,0,0
688,2012,6,0,0
688,2012,7,27669,1
688,2012,8,0,0
688,2012,9,0,0
688,2012,10,0,0
688,2012,11,0,0
688,2012,12,0,0
688,2013,4,0,0
688,2013,5,429261,8
688,2013,6,0,0
688,2013,7,272660,2
688,2013,8,0,0
688,2013,9,0,0
688,2013,10,0,0
688,2013,11,0,0
688,2014,4,0,0
688,2014,5,0,0
688,2014,6,0,0
688,2014,7,53180,1
688,2014,8,0,0
688,2014,9,0,0
688,2014,10,321626,3
688,2014,11,2125799,15
688,2015,6,43173,1
688,2015,7,33519,1
688,2015,8,0,0
688,2015,9,0,0
688,2015,10,0,0
688,2015,11,0,0
688,2015,12,0,0
688,2016,3,0,0
688,2016,5,0,0
688,2016,6,521487,8
688,2016,7,313400,10
688,2016,8,32542,1
688,2016,9,0,0
688,2016,10,0,0
688,2016,11,45798,2
688,2016,12,0,0
688,2017,1,28127,1
688,2017,3,0,0
688,2017,4,4011055,57
688,2017,5,276670,9
688,2017,6,744589,13
688,2017,7,189973.5,9
688,2017,8,0,0
688,2017,9,0,0
688,2017,10,97961,4
688,2017,11,40479,2
688,2017,12,311015,11
688,2018,1,31968,1
688,2018,2,0,0
688,2018,3,0,0
688,2018,4,0,0
688,2018,5,0,0
688,2018,6,0,0
688,2018,7,68821,2
688,2018,8,0,0
688,2018,9,0,0
688,2018,10,0,0
688,2018,11,10020,1
688,2018,12,142197,2
689,2005,1,74883,1
689,2005,2,108162,1
689,2005,3,0,0
689,2005,4,0,0
689,2005,5,0,0
689,2005,6,0,0
689,2005,7,0,0
689,2005,8,0,0
689,2005,9,0,0
689,2005,10,0,0
689,2005,11,0,0
689,2005,12,127347,1
689,2006,1,0,0
689,2006,2,0,0
689,2006,3,0,0
689,2006,4,0,0
689,2006,5,0,0
689,2006,6,0,0
689,2006,7,0,0
689,2006,8,0,0
689,2006,9,0,0
689,2006,10,0,0
689,2006,11,0,0
689,2006,12,141799,2
689,2007,1,0,0
689,2007,2,464349,3
689,2007,3,0,0
689,2007,4,0,0
689,2007,5,0,0
689,2007,6,0,0
689,2007,7,0,0
689,2007,8,0,0
689,2007,9,0,0
689,2007,10,0,0
689,2007,11,43816,1
689,2007,12,0,0
689,2008,1,0,0
689,2008,2,0,0
689,2008,3,0,0
689,2008,4,0,0
689,2008,5,0,0
689,2008,6,0,0
689,2008,7,138475,2
689,2008,8,0,0
689,2008,9,0,0
689,2008,10,0,0
689,2008,11,0,0
689,2008,12,76114,2
689,2009,1,0,0
689,2009,2,23360,1
689,2009,3,0,0
689,2009,4,0,0
689,2009,5,0,0
689,2009,6,0,0
689,2009,7,0,0
689,2009,8,0,0
689,2009,9,0,0
689,2009,10,0,0
689,2009,11,0,0
