"","cdfw_block_id","landing_year","landing_month","catch_lbs","catch_receipts","catch_per_receipts"
"21355",683,2008,3,0,0,NA
"21356",683,2008,4,0,0,NA
"21357",683,2008,5,0,0,NA
"21358",683,2008,6,0,0,NA
"21359",683,2008,7,0,0,NA
"21360",683,2008,8,0,0,NA
"21361",683,2008,9,0,0,NA
"21362",683,2008,10,0,0,NA
"21363",683,2008,11,65080,1,65080
"21364",683,2008,12,469757,9,52195.2222222222
"21365",683,2009,1,0,0,NA
"21366",683,2009,2,0,0,NA
"21367",683,2009,3,0,0,NA
"21368",683,2009,4,0,0,NA
"21369",683,2009,5,0,0,NA
"21370",683,2009,6,0,0,NA
"21371",683,2009,7,0,0,NA
"21372",683,2009,8,0,0,NA
"21373",683,2009,9,0,0,NA
"21374",683,2009,10,918939,16,57433.6875
"21375",683,2009,11,1412107,27,52300.2592592593
"21376",683,2009,12,823954,10,82395.4
"21377",683,2010,1,244036,3,81345.3333333333
"21378",683,2010,2,0,0,NA
"21379",683,2010,3,0,0,NA
"21380",683,2010,4,0,0,NA
"21381",683,2010,5,0,0,NA
"21382",683,2010,6,0,0,NA
"21383",683,2010,7,150795,2,75397.5
"21384",683,2010,8,440786,20,22039.3
"21385",683,2010,9,227780,6,37963.3333333333
"21386",683,2010,10,2744452,62,44265.3548387097
"21387",683,2010,11,7329764,82,89387.3658536585
"21388",683,2010,12,5140393,51,100792.019607843
"21389",683,2011,1,0,0,NA
"21390",683,2011,2,0,0,NA
"21391",683,2011,4,0,0,NA
"21392",683,2011,5,0,0,NA
"21393",683,2011,6,71618,7,10231.1428571429
"21394",683,2011,7,76527,2,38263.5
"21395",683,2011,8,171124,6,28520.6666666667
"21396",683,2011,9,2784738,53,52542.2264150943
"21397",683,2011,10,7006485,98,71494.7448979592
"21398",683,2011,11,10141343,103,98459.640776699
"21399",683,2011,12,0,0,NA
"21400",683,2012,1,0,0,NA
"21401",683,2012,6,10200,1,10200
"21402",683,2012,7,509275,11,46297.7272727273
"21403",683,2012,8,2768878,66,41952.696969697
"21404",683,2012,9,2022133,47,43024.1063829787
"21405",683,2012,10,1325434,34,38983.3529411765
"21406",683,2012,11,1179099,18,65505.5
"21407",683,2012,12,0,0,NA
"21408",683,2013,4,0,0,NA
"21409",683,2013,5,8959,1,8959
"21410",683,2013,6,472608,10,47260.8
"21411",683,2013,7,1657486,21,78927.9047619048
"21412",683,2013,8,848687,14,60620.5
"21413",683,2013,9,2833660,41,69113.6585365854
"21414",683,2013,10,890292,15,59352.8
"21415",683,2013,11,0,0,NA
"21416",683,2014,4,0,0,NA
"21417",683,2014,5,0,0,NA
"21418",683,2014,6,180185,1,180185
"21419",683,2014,7,221926,5,44385.2
"21420",683,2014,8,278582,5,55716.4
"21421",683,2014,9,491407,7,70201
"21422",683,2014,10,289225,11,26293.1818181818
"21423",683,2014,11,247555,2,123777.5
"21424",683,2015,6,0,0,NA
"21425",683,2015,7,236730,8,29591.25
"21426",683,2015,8,0,0,NA
"21427",683,2015,9,0,0,NA
"21428",683,2015,10,0,0,NA
"21429",683,2015,11,3173612,60,52893.5333333333
"21430",683,2015,12,0,0,NA
"21431",683,2016,3,0,0,NA
"21432",683,2016,5,6295,1,6295
"21433",683,2016,6,134565,5,26913
"21434",683,2016,7,0,0,NA
"21435",683,2016,8,0,0,NA
"21436",683,2016,9,0,0,NA
"21437",683,2016,10,0,0,NA
"21438",683,2016,11,2734,1,2734
"21439",683,2016,12,21721,3,7240.33333333333
"21440",683,2017,1,62113,1,62113
"21441",683,2017,3,0,0,NA
"21442",683,2017,4,144041,1,144041
"21443",683,2017,5,73708,5,14741.6
"21444",683,2017,6,64996,6,10832.6666666667
"21445",683,2017,7,115295,8,14411.875
"21446",683,2017,8,0,0,NA
"21447",683,2017,9,14668,2,7334
"21448",683,2017,10,648228,30,21607.6
"21449",683,2017,11,2508010,55,45600.1818181818
"21450",683,2017,12,429980,4,107495
"21451",683,2018,1,0,0,NA
"21452",683,2018,2,146196,2,73098
"21453",683,2018,3,0,0,NA
"21454",683,2018,4,0,0,NA
"21455",683,2018,5,0,0,NA
"21456",683,2018,6,25264,2,12632
"21457",683,2018,7,31002,1,31002
"21458",683,2018,8,0,0,NA
"21459",683,2018,9,0,0,NA
"21460",683,2018,10,60171,3,20057
"21461",683,2018,11,597728,24,24905.3333333333
"21462",683,2018,12,415652,8,51956.5
"21463",684,2005,1,720895,12,60074.5833333333
"21464",684,2005,2,94909,2,47454.5
"21465",684,2005,3,0,0,NA
"21466",684,2005,4,0,0,NA
"21467",684,2005,5,0,0,NA
"21468",684,2005,6,0,0,NA
"21469",684,2005,7,0,0,NA
"21470",684,2005,8,0,0,NA
"21471",684,2005,9,0,0,NA
"21472",684,2005,10,0,0,NA
"21473",684,2005,11,0,0,NA
"21474",684,2005,12,0,0,NA
"21475",684,2006,1,0,0,NA
"21476",684,2006,2,0,0,NA
"21477",684,2006,3,0,0,NA
"21478",684,2006,4,0,0,NA
"21479",684,2006,5,0,0,NA
"21480",684,2006,6,0,0,NA
"21481",684,2006,7,0,0,NA
"21482",684,2006,8,0,0,NA
"21483",684,2006,9,0,0,NA
"21484",684,2006,10,0,0,NA
"21485",684,2006,11,0,0,NA
"21486",684,2006,12,0,0,NA
"21487",684,2007,1,0,0,NA
"21488",684,2007,2,0,0,NA
"21489",684,2007,3,0,0,NA
"21490",684,2007,4,0,0,NA
"21491",684,2007,5,0,0,NA
"21492",684,2007,6,0,0,NA
"21493",684,2007,7,0,0,NA
"21494",684,2007,8,0,0,NA
"21495",684,2007,9,0,0,NA
"21496",684,2007,10,0,0,NA
"21497",684,2007,11,187968,2,93984
"21498",684,2007,12,0,0,NA
"21499",684,2008,1,0,0,NA
"21500",684,2008,2,0,0,NA
"21501",684,2008,3,0,0,NA
"21502",684,2008,4,0,0,NA
"21503",684,2008,5,0,0,NA
"21504",684,2008,6,0,0,NA
"21505",684,2008,7,0,0,NA
"21506",684,2008,8,0,0,NA
"21507",684,2008,9,0,0,NA
"21508",684,2008,10,0,0,NA
"21509",684,2008,11,0,0,NA
"21510",684,2008,12,0,0,NA
"21511",684,2009,1,0,0,NA
"21512",684,2009,2,0,0,NA
"21513",684,2009,3,0,0,NA
"21514",684,2009,4,0,0,NA
"21515",684,2009,5,0,0,NA
"21516",684,2009,6,0,0,NA
"21517",684,2009,7,0,0,NA
"21518",684,2009,8,0,0,NA
"21519",684,2009,9,1525963,21,72664.9047619048
"21520",684,2009,10,3089899,57,54208.7543859649
"21521",684,2009,11,1116344,24,46514.3333333333
"21522",684,2009,12,1272123,24,53005.125
"21523",684,2010,1,0,0,NA
"21524",684,2010,2,0,0,NA
"21525",684,2010,3,0,0,NA
"21526",684,2010,4,0,0,NA
"21527",684,2010,5,0,0,NA
"21528",684,2010,6,0,0,NA
"21529",684,2010,7,296984,7,42426.2857142857
"21530",684,2010,8,68864,3,22954.6666666667
"21531",684,2010,9,0,0,NA
"21532",684,2010,10,357049,5,71409.8
"21533",684,2010,11,994969,11,90451.7272727273
"21534",684,2010,12,83925,1,83925
"21535",684,2011,1,0,0,NA
"21536",684,2011,2,0,0,NA
"21537",684,2011,4,0,0,NA
"21538",684,2011,5,0,0,NA
"21539",684,2011,6,89537,5,17907.4
"21540",684,2011,7,0,0,NA
"21541",684,2011,8,178102,4,44525.5
"21542",684,2011,9,2116995,27,78407.2222222222
"21543",684,2011,10,1040426,16,65026.625
"21544",684,2011,11,2955793.88,34,86935.1141176471
"21545",684,2011,12,0,0,NA
"21546",684,2012,1,0,0,NA
"21547",684,2012,6,0,0,NA
"21548",684,2012,7,45271,1,45271
"21549",684,2012,8,0,0,NA
"21550",684,2012,9,0,0,NA
"21551",684,2012,10,0,0,NA
"21552",684,2012,11,0,0,NA
"21553",684,2012,12,0,0,NA
"21554",684,2013,4,0,0,NA
"21555",684,2013,5,0,0,NA
"21556",684,2013,6,48547,4,12136.75
"21557",684,2013,7,0,0,NA
"21558",684,2013,8,561167,5,112233.4
"21559",684,2013,9,321706,4,80426.5
"21560",684,2013,10,0,0,NA
"21561",684,2013,11,0,0,NA
"21562",684,2014,4,0,0,NA
"21563",684,2014,5,0,0,NA
"21564",684,2014,6,0,0,NA
"21565",684,2014,7,0,0,NA
"21566",684,2014,8,5491,1,5491
"21567",684,2014,9,0,0,NA
"21568",684,2014,10,0,0,NA
"21569",684,2014,11,0,0,NA
"21570",684,2015,6,0,0,NA
"21571",684,2015,7,28376,1,28376
"21572",684,2015,8,0,0,NA
"21573",684,2015,9,0,0,NA
"21574",684,2015,10,0,0,NA
"21575",684,2015,11,0,0,NA
"21576",684,2015,12,0,0,NA
"21577",684,2016,3,0,0,NA
"21578",684,2016,5,0,0,NA
"21579",684,2016,6,0,0,NA
"21580",684,2016,7,0,0,NA
"21581",684,2016,8,0,0,NA
"21582",684,2016,9,903816,32,28244.25
"21583",684,2016,10,0,0,NA
"21584",684,2016,11,0,0,NA
"21585",684,2016,12,0,0,NA
"21586",684,2017,1,0,0,NA
"21587",684,2017,3,0,0,NA
"21588",684,2017,4,110873,1,110873
"21589",684,2017,5,0,0,NA
"21590",684,2017,6,0,0,NA
"21591",684,2017,7,0,0,NA
"21592",684,2017,8,0,0,NA
"21593",684,2017,9,0,0,NA
"21594",684,2017,10,56154,4,14038.5
"21595",684,2017,11,128892,3,42964
"21596",684,2017,12,0,0,NA
"21597",684,2018,1,0,0,NA
"21598",684,2018,2,0,0,NA
"21599",684,2018,3,0,0,NA
"21600",684,2018,4,0,0,NA
"21601",684,2018,5,0,0,NA
"21602",684,2018,6,0,0,NA
"21603",684,2018,7,0,0,NA
"21604",684,2018,8,0,0,NA
"21605",684,2018,9,0,0,NA
"21606",684,2018,10,23485,1,23485
"21607",684,2018,11,299328,11,27211.6363636364
"21608",684,2018,12,122999,2,61499.5
"21609",685,2005,1,3427545,56,61206.1607142857
"21610",685,2005,2,932312,15,62154.1333333333
"21611",685,2005,3,0,0,NA
"21612",685,2005,4,0,0,NA
"21613",685,2005,5,0,0,NA
"21614",685,2005,6,0,0,NA
"21615",685,2005,7,0,0,NA
"21616",685,2005,8,0,0,NA
"21617",685,2005,9,0,0,NA
"21618",685,2005,10,0,0,NA
"21619",685,2005,11,102215,5,20443
"21620",685,2005,12,94029,1,94029
"21621",685,2006,1,0,0,NA
"21622",685,2006,2,0,0,NA
"21623",685,2006,3,30600,1,30600
"21624",685,2006,4,0,0,NA
"21625",685,2006,5,0,0,NA
"21626",685,2006,6,0,0,NA
"21627",685,2006,7,0,0,NA
"21628",685,2006,8,0,0,NA
"21629",685,2006,9,0,0,NA
"21630",685,2006,10,0,0,NA
"21631",685,2006,11,53804,1,53804
"21632",685,2006,12,0,0,NA
"21633",685,2007,1,0,0,NA
"21634",685,2007,2,0,0,NA
"21635",685,2007,3,0,0,NA
"21636",685,2007,4,0,0,NA
"21637",685,2007,5,0,0,NA
"21638",685,2007,6,0,0,NA
"21639",685,2007,7,0,0,NA
"21640",685,2007,8,0,0,NA
"21641",685,2007,9,0,0,NA
"21642",685,2007,10,266358,7,38051.1428571429
"21643",685,2007,11,2865832,57,50277.7543859649
"21644",685,2007,12,1837634,21,87506.3809523809
"21645",685,2008,1,0,0,NA
"21646",685,2008,2,0,0,NA
"21647",685,2008,3,0,0,NA
"21648",685,2008,4,0,0,NA
"21649",685,2008,5,0,0,NA
"21650",685,2008,6,0,0,NA
"21651",685,2008,7,0,0,NA
"21652",685,2008,8,0,0,NA
"21653",685,2008,9,0,0,NA
"21654",685,2008,10,143062,1,143062
"21655",685,2008,11,422097,8,52762.125
"21656",685,2008,12,0,0,NA
"21657",685,2009,1,0,0,NA
"21658",685,2009,2,0,0,NA
"21659",685,2009,3,73491,1,73491
"21660",685,2009,4,0,0,NA
"21661",685,2009,5,0,0,NA
"21662",685,2009,6,0,0,NA
"21663",685,2009,7,0,0,NA
"21664",685,2009,8,0,0,NA
"21665",685,2009,9,53005,1,53005
"21666",685,2009,10,39810,3,13270
"21667",685,2009,11,57772,1,57772
"21668",685,2009,12,0,0,NA
"21669",685,2010,1,34232,2,17116
"21670",685,2010,2,107713,3,35904.3333333333
"21671",685,2010,3,0,0,NA
"21672",685,2010,4,0,0,NA
"21673",685,2010,5,0,0,NA
"21674",685,2010,6,0,0,NA
"21675",685,2010,7,0,0,NA
"21676",685,2010,8,0,0,NA
"21677",685,2010,9,26422,2,13211
"21678",685,2010,10,0,0,NA
"21679",685,2010,11,387698,4,96924.5
"21680",685,2010,12,355452,2,177726
"21681",685,2011,1,0,0,NA
"21682",685,2011,2,0,0,NA
"21683",685,2011,4,0,0,NA
"21684",685,2011,5,0,0,NA
"21685",685,2011,6,6443,1,6443
"21686",685,2011,7,0,0,NA
"21687",685,2011,8,0,0,NA
"21688",685,2011,9,94979,1,94979
"21689",685,2011,10,0,0,NA
"21690",685,2011,11,286366,2,143183
"21691",685,2011,12,0,0,NA
"21692",685,2012,1,0,0,NA
"21693",685,2012,6,0,0,NA
"21694",685,2012,7,261136,4,65284
"21695",685,2012,8,0,0,NA
"21696",685,2012,9,0,0,NA
"21697",685,2012,10,0,0,NA
"21698",685,2012,11,0,0,NA
"21699",685,2012,12,0,0,NA
"21700",685,2013,4,0,0,NA
"21701",685,2013,5,198779,1,198779
"21702",685,2013,6,220060,7,31437.1428571429
"21703",685,2013,7,624246,9,69360.6666666667
"21704",685,2013,8,187040,1,187040
"21705",685,2013,9,0,0,NA
"21706",685,2013,10,0,0,NA
"21707",685,2013,11,0,0,NA
"21708",685,2014,4,0,0,NA
"21709",685,2014,5,0,0,NA
"21710",685,2014,6,45948,2,22974
"21711",685,2014,7,32755,1,32755
"21712",685,2014,8,15744,1,15744
"21713",685,2014,9,0,0,NA
"21714",685,2014,10,0,0,NA
"21715",685,2014,11,0,0,NA
"21716",685,2015,6,132338,1,132338
"21717",685,2015,7,968756,17,56985.6470588235
"21718",685,2015,8,0,0,NA
"21719",685,2015,9,0,0,NA
"21720",685,2015,10,29356,1,29356
"21721",685,2015,11,45908,2,22954
"21722",685,2015,12,0,0,NA
"21723",685,2016,3,0,0,NA
"21724",685,2016,5,0,0,NA
"21725",685,2016,6,103331,1,103331
"21726",685,2016,7,5219,1,5219
"21727",685,2016,8,0,0,NA
"21728",685,2016,9,1076325,18,59795.8333333333
"21729",685,2016,10,25737,3,8579
"21730",685,2016,11,0,0,NA
"21731",685,2016,12,0,0,NA
"21732",685,2017,1,0,0,NA
"21733",685,2017,3,0,0,NA
"21734",685,2017,4,0,0,NA
"21735",685,2017,5,0,0,NA
"21736",685,2017,6,0,0,NA
"21737",685,2017,7,0,0,NA
"21738",685,2017,8,0,0,NA
"21739",685,2017,9,32368,2,16184
"21740",685,2017,10,214599,5,42919.8
"21741",685,2017,11,363295,7,51899.2857142857
"21742",685,2017,12,43011,2,21505.5
"21743",685,2018,1,38147,2,19073.5
"21744",685,2018,2,0,0,NA
"21745",685,2018,3,0,0,NA
"21746",685,2018,4,0,0,NA
"21747",685,2018,5,0,0,NA
"21748",685,2018,6,249.88,1,249.88
"21749",685,2018,7,0,0,NA
"21750",685,2018,8,0,0,NA
"21751",685,2018,9,0,0,NA
"21752",685,2018,10,252595,6,42099.1666666667
"21753",685,2018,11,778651,28,27808.9642857143
"21754",685,2018,12,175789,2,87894.5
"21755",686,2005,1,2098254,38,55217.2105263158
"21756",686,2005,2,196047,6,32674.5
"21757",686,2005,3,0,0,NA
"21758",686,2005,4,8605,1,8605
"21759",686,2005,5,0,0,NA
"21760",686,2005,6,0,0,NA
"21761",686,2005,7,0,0,NA
"21762",686,2005,8,0,0,NA
"21763",686,2005,9,0,0,NA
"21764",686,2005,10,2430,1,2430
"21765",686,2005,11,1529191,43,35562.5813953488
"21766",686,2005,12,237230,5,47446
"21767",686,2006,1,0,0,NA
"21768",686,2006,2,0,0,NA
"21769",686,2006,3,0,0,NA
"21770",686,2006,4,0,0,NA
"21771",686,2006,5,0,0,NA
"21772",686,2006,6,0,0,NA
"21773",686,2006,7,149791,2,74895.5
"21774",686,2006,8,189640,4,47410
"21775",686,2006,9,0,0,NA
"21776",686,2006,10,0,0,NA
"21777",686,2006,11,314523,5,62904.6
"21778",686,2006,12,1773293,59,30055.813559322
"21779",686,2007,1,1055037,36,29306.5833333333
"21780",686,2007,2,3052264,43,70982.8837209302
"21781",686,2007,3,12949,1,12949
"21782",686,2007,4,0,0,NA
"21783",686,2007,5,0,0,NA
"21784",686,2007,6,257294,10,25729.4
"21785",686,2007,7,216849,7,30978.4285714286
"21786",686,2007,8,0,0,NA
"21787",686,2007,9,0,0,NA
"21788",686,2007,10,0,0,NA
"21789",686,2007,11,1049433,25,41977.32
"21790",686,2007,12,185558,2,92779
"21791",686,2008,1,265846,2,132923
"21792",686,2008,2,0,0,NA
"21793",686,2008,3,0,0,NA
"21794",686,2008,4,0,0,NA
"21795",686,2008,5,0,0,NA
"21796",686,2008,6,0,0,NA
"21797",686,2008,7,0,0,NA
"21798",686,2008,8,0,0,NA
"21799",686,2008,9,0,0,NA
"21800",686,2008,10,316658,13,24358.3076923077
"21801",686,2008,11,1952336,62,31489.2903225806
"21802",686,2008,12,710200,24,29591.6666666667
"21803",686,2009,1,350776,8,43847
"21804",686,2009,2,810590,16,50661.875
"21805",686,2009,3,646429,17,38025.2352941177
"21806",686,2009,4,176739,11,16067.1818181818
"21807",686,2009,5,0,0,NA
"21808",686,2009,6,0,0,NA
"21809",686,2009,7,0,0,NA
"21810",686,2009,8,0,0,NA
"21811",686,2009,9,0,0,NA
"21812",686,2009,10,99682,2,49841
"21813",686,2009,11,1561188,29,53834.0689655172
"21814",686,2009,12,1629727,19,85775.1052631579
"21815",686,2010,1,565142,5,113028.4
"21816",686,2010,2,330226,5,66045.2
"21817",686,2010,3,133947,2,66973.5
"21818",686,2010,4,0,0,NA
"21819",686,2010,5,0,0,NA
"21820",686,2010,6,0,0,NA
"21821",686,2010,7,0,0,NA
"21822",686,2010,8,0,0,NA
"21823",686,2010,9,0,0,NA
"21824",686,2010,10,0,0,NA
"21825",686,2010,11,195061,1,195061
"21826",686,2010,12,0,0,NA
"21827",686,2011,1,0,0,NA
"21828",686,2011,2,0,0,NA
"21829",686,2011,4,0,0,NA
"21830",686,2011,5,127873,1,127873
"21831",686,2011,6,72139,1,72139
"21832",686,2011,7,0,0,NA
"21833",686,2011,8,0,0,NA
"21834",686,2011,9,0,0,NA
"21835",686,2011,10,0,0,NA
"21836",686,2011,11,364737,2,182368.5
"21837",686,2011,12,0,0,NA
"21838",686,2012,1,0,0,NA
"21839",686,2012,6,526582,7,75226
"21840",686,2012,7,88531,2,44265.5
"21841",686,2012,8,93202,1,93202
"21842",686,2012,9,0,0,NA
"21843",686,2012,10,0,0,NA
"21844",686,2012,11,0,0,NA
"21845",686,2012,12,0,0,NA
"21846",686,2013,4,507679,11,46152.6363636364
"21847",686,2013,5,326641,8,40830.125
"21848",686,2013,6,815941,14,58281.5
"21849",686,2013,7,1530326,15,102021.733333333
"21850",686,2013,8,425727,6,70954.5
"21851",686,2013,9,0,0,NA
"21852",686,2013,10,152049,1,152049
"21853",686,2013,11,0,0,NA
"21854",686,2014,4,0,0,NA
"21855",686,2014,5,0,0,NA
"21856",686,2014,6,0,0,NA
"21857",686,2014,7,21524,1,21524
"21858",686,2014,8,0,0,NA
"21859",686,2014,9,0,0,NA
"21860",686,2014,10,0,0,NA
"21861",686,2014,11,24802,1,24802
"21862",686,2015,6,0,0,NA
"21863",686,2015,7,0,0,NA
"21864",686,2015,8,0,0,NA
"21865",686,2015,9,184004,2,92002
"21866",686,2015,10,254614,5,50922.8
"21867",686,2015,11,33329,1,33329
"21868",686,2015,12,164963,2,82481.5
"21869",686,2016,3,0,0,NA
"21870",686,2016,5,0,0,NA
"21871",686,2016,6,0,0,NA
"21872",686,2016,7,0,0,NA
"21873",686,2016,8,0,0,NA
"21874",686,2016,9,0,0,NA
"21875",686,2016,10,10413,1,10413
"21876",686,2016,11,97665,4,24416.25
"21877",686,2016,12,0,0,NA
"21878",686,2017,1,0,0,NA
"21879",686,2017,3,0,0,NA
"21880",686,2017,4,129688,3,43229.3333333333
"21881",686,2017,5,0,0,NA
"21882",686,2017,6,15168,1,15168
"21883",686,2017,7,6812,2,3406
"21884",686,2017,8,0,0,NA
"21885",686,2017,9,80,1,80
"21886",686,2017,10,353703,16,22106.4375
"21887",686,2017,11,3088723,62,49818.1129032258
"21888",686,2017,12,3722042,54,68926.7037037037
"21889",686,2018,1,0,0,NA
"21890",686,2018,2,0,0,NA
"21891",686,2018,3,0,0,NA
"21892",686,2018,4,0,0,NA
"21893",686,2018,5,0,0,NA
"21894",686,2018,6,74184,2,37092
"21895",686,2018,7,151468,11,13769.8181818182
"21896",686,2018,8,33012,3,11004
"21897",686,2018,9,0,0,NA
"21898",686,2018,10,0,0,NA
"21899",686,2018,11,3942151.73,127,31040.5648031496
"21900",686,2018,12,939476,17,55263.2941176471
"21901",687,2005,1,703163,13,54089.4615384615
"21902",687,2005,2,393115,7,56159.2857142857
"21903",687,2005,3,0,0,NA
"21904",687,2005,4,0,0,NA
"21905",687,2005,5,0,0,NA
"21906",687,2005,6,0,0,NA
"21907",687,2005,7,0,0,NA
"21908",687,2005,8,0,0,NA
"21909",687,2005,9,0,0,NA
"21910",687,2005,10,0,0,NA
"21911",687,2005,11,0,0,NA
"21912",687,2005,12,0,0,NA
"21913",687,2006,1,0,0,NA
"21914",687,2006,2,0,0,NA
"21915",687,2006,3,0,0,NA
"21916",687,2006,4,0,0,NA
"21917",687,2006,5,0,0,NA
"21918",687,2006,6,0,0,NA
"21919",687,2006,7,0,0,NA
"21920",687,2006,8,0,0,NA
"21921",687,2006,9,0,0,NA
"21922",687,2006,10,0,0,NA
"21923",687,2006,11,76441,1,76441
"21924",687,2006,12,6354,1,6354
"21925",687,2007,1,525482,7,75068.8571428571
"21926",687,2007,2,3578288,41,87275.3170731707
"21927",687,2007,3,36767,1,36767
"21928",687,2007,4,0,0,NA
"21929",687,2007,5,0,0,NA
"21930",687,2007,6,0,0,NA
"21931",687,2007,7,0,0,NA
"21932",687,2007,8,0,0,NA
"21933",687,2007,9,0,0,NA
"21934",687,2007,10,32649,1,32649
"21935",687,2007,11,2053435,30,68447.8333333333
"21936",687,2007,12,5523023,72,76708.6527777778
"21937",687,2008,1,5476782,85,64432.7294117647
"21938",687,2008,2,1162315,16,72644.6875
"21939",687,2008,3,0,0,NA
"21940",687,2008,4,0,0,NA
"21941",687,2008,5,0,0,NA
"21942",687,2008,6,0,0,NA
"21943",687,2008,7,0,0,NA
"21944",687,2008,8,0,0,NA
"21945",687,2008,9,0,0,NA
"21946",687,2008,10,0,0,NA
"21947",687,2008,11,793067,15,52871.1333333333
"21948",687,2008,12,2376234,44,54005.3181818182
"21949",687,2009,1,698133,28,24933.3214285714
"21950",687,2009,2,817982,17,48116.5882352941
"21951",687,2009,3,110313,3,36771
"21952",687,2009,4,177924,6,29654
"21953",687,2009,5,118956,2,59478
"21954",687,2009,6,0,0,NA
"21955",687,2009,7,0,0,NA
"21956",687,2009,8,0,0,NA
"21957",687,2009,9,1271823,15,84788.2
"21958",687,2009,10,78290,1,78290
"21959",687,2009,11,128256,1,128256
"21960",687,2009,12,619264,8,77408
"21961",687,2010,1,0,0,NA
"21962",687,2010,2,205970,2,102985
"21963",687,2010,3,168094,2,84047
"21964",687,2010,4,0,0,NA
"21965",687,2010,5,0,0,NA
"21966",687,2010,6,0,0,NA
"21967",687,2010,7,0,0,NA
"21968",687,2010,8,0,0,NA
"21969",687,2010,9,216343,7,30906.1428571429
"21970",687,2010,10,0,0,NA
"21971",687,2010,11,0,0,NA
"21972",687,2010,12,1999048,17,117591.058823529
"21973",687,2011,1,0,0,NA
"21974",687,2011,2,0,0,NA
"21975",687,2011,4,0,0,NA
"21976",687,2011,5,589656,6,98276
"21977",687,2011,6,0,0,NA
"21978",687,2011,7,0,0,NA
"21979",687,2011,8,0,0,NA
"21980",687,2011,9,0,0,NA
"21981",687,2011,10,126131,1,126131
"21982",687,2011,11,92200,1,92200
"21983",687,2011,12,0,0,NA
"21984",687,2012,1,0,0,NA
"21985",687,2012,6,0,0,NA
"21986",687,2012,7,59795,1,59795
"21987",687,2012,8,0,0,NA
"21988",687,2012,9,0,0,NA
"21989",687,2012,10,793676,9,88186.2222222222
"21990",687,2012,11,0,0,NA
"21991",687,2012,12,0,0,NA
"21992",687,2013,4,0,0,NA
"21993",687,2013,5,257475,4,64368.75
"21994",687,2013,6,483451,8,60431.375
"21995",687,2013,7,256051,4,64012.75
"21996",687,2013,8,0,0,NA
"21997",687,2013,9,148861,3,49620.3333333333
"21998",687,2013,10,0,0,NA
"21999",687,2013,11,0,0,NA
"22000",687,2014,4,0,0,NA
"22001",687,2014,5,0,0,NA
"22002",687,2014,6,0,0,NA
"22003",687,2014,7,0,0,NA
"22004",687,2014,8,0,0,NA
"22005",687,2014,9,0,0,NA
"22006",687,2014,10,255295,2,127647.5
"22007",687,2014,11,285730,2,142865
"22008",687,2015,6,0,0,NA
"22009",687,2015,7,102949,1,102949
"22010",687,2015,8,0,0,NA
"22011",687,2015,9,36868,1,36868
"22012",687,2015,10,50309,4,12577.25
"22013",687,2015,11,0,0,NA
"22014",687,2015,12,0,0,NA
"22015",687,2016,3,0,0,NA
"22016",687,2016,5,13769,1,13769
"22017",687,2016,6,623293,14,44520.9285714286
"22018",687,2016,7,635436,22,28883.4545454545
"22019",687,2016,8,0,0,NA
"22020",687,2016,9,0,0,NA
"22021",687,2016,10,0,0,NA
"22022",687,2016,11,1319457,44,29987.6590909091
"22023",687,2016,12,318590,12,26549.1666666667
"22024",687,2017,1,20916,2,10458
"22025",687,2017,3,0,0,NA
"22026",687,2017,4,224148,8,28018.5
"22027",687,2017,5,635814,21,30276.8571428571
"22028",687,2017,6,450026,11,40911.4545454545
"22029",687,2017,7,144845,5,28969
"22030",687,2017,8,0,0,NA
"22031",687,2017,9,13962,1,13962
"22032",687,2017,10,123909,2,61954.5
"22033",687,2017,11,5278562,77,68552.7532467532
"22034",687,2017,12,1742046,31,56195.0322580645
"22035",687,2018,1,0,0,NA
"22036",687,2018,2,0,0,NA
"22037",687,2018,3,0,0,NA
"22038",687,2018,4,0,0,NA
"22039",687,2018,5,0,0,NA
"22040",687,2018,6,55616,1,55616
"22041",687,2018,7,39699,3,13233
"22042",687,2018,8,0,0,NA
"22043",687,2018,9,0,0,NA
"22044",687,2018,10,0,0,NA
"22045",687,2018,11,297020.23,14,21215.7307142857
"22046",687,2018,12,1204842,18,66935.6666666667
"22047",688,2005,1,118988,5,23797.6
"22048",688,2005,2,0,0,NA
"22049",688,2005,3,0,0,NA
"22050",688,2005,4,0,0,NA
"22051",688,2005,5,0,0,NA
"22052",688,2005,6,0,0,NA
"22053",688,2005,7,0,0,NA
"22054",688,2005,8,0,0,NA
"22055",688,2005,9,0,0,NA
"22056",688,2005,10,0,0,NA
"22057",688,2005,11,0,0,NA
"22058",688,2005,12,797929,7,113989.857142857
"22059",688,2006,1,0,0,NA
"22060",688,2006,2,0,0,NA
"22061",688,2006,3,0,0,NA
"22062",688,2006,4,13519,1,13519
"22063",688,2006,5,0,0,NA
"22064",688,2006,6,0,0,NA
"22065",688,2006,7,0,0,NA
"22066",688,2006,8,0,0,NA
"22067",688,2006,9,0,0,NA
"22068",688,2006,10,0,0,NA
"22069",688,2006,11,0,0,NA
"22070",688,2006,12,0,0,NA
"22071",688,2007,1,37525,1,37525
"22072",688,2007,2,383318,5,76663.6
"22073",688,2007,3,0,0,NA
"22074",688,2007,4,0,0,NA
"22075",688,2007,5,0,0,NA
"22076",688,2007,6,0,0,NA
"22077",688,2007,7,5805,1,5805
"22078",688,2007,8,0,0,NA
